Date,City,State,PM2.5,PM10,NO2,SO2,CO,O3,AQI
2023-11-28,Ahmedabad,Gujarat,86.98,126.42,40.84,17.17,1.21,50.71,144.96
2023-11-28,Pune,Maharashtra,20.01,101.61,32.5,12.87,1.27,54.72,101.61
2023-11-28,Jaipur,Rajasthan,67.17,,51.8,23.62,1.38,46.24,111.95
2023-11-28,Lucknow,Uttar Pradesh,91.08,171.03,41.94,24.57,1.64,59.19,171.03
2023-11-29,Delhi,Delhi,120.1,237.14,56.66,27.51,1.33,53.47,237.14
2023-11-29,Mumbai,Maharashtra,50.56,164.56,31.33,11.64,0.84,34.06,164.56
2023-11-29,Kolkata,West Bengal,54.75,129.45,32.96,15.05,1.1,58.04,129.45
2023-11-29,Chennai,Tamil Nadu,80.1,115.9,20.0,8.15,0.61,62.86,133.5
2023-11-29,Bangalore,Karnataka,25.81,48.83,36.79,6.25,0.42,54.14,54.14
2023-11-29,Hyderabad,Telangana,72.72,129.33,34.4,12.27,1.05,50.59,129.33
2023-11-29,Ahmedabad,Gujarat,81.21,159.17,54.63,22.79,1.34,53.3,159.17
2023-11-29,Pune,Maharashtra,67.89,74.84,31.36,12.37,0.44,49.93,113.15
2023-11-29,Jaipur,Rajasthan,82.19,170.15,50.34,12.12,1.62,49.0,170.15
2023-11-29,Lucknow,Uttar Pradesh,100.01,161.09,43.42,21.73,1.26,41.63,166.68
2023-11-30,Delhi,Delhi,95.92,192.71,38.17,22.12,1.2,42.76,192.71
2023-11-30,Mumbai,Maharashtra,95.22,113.68,43.54,14.59,0.8,38.58,158.69
2023-11-30,Kolkata,West Bengal,61.57,149.94,36.99,12.21,0.86,58.07,149.94
2023-11-30,Chennai,Tamil Nadu,27.45,127.04,23.95,10.93,0.86,56.36,127.04
2023-11-30,Bangalore,Karnataka,27.73,93.3,25.6,10.23,1.03,51.89,93.3
2023-11-30,Hyderabad,Telangana,68.57,106.54,40.54,8.23,0.54,53.74,114.29
2023-11-30,Ahmedabad,Gujarat,63.72,153.93,47.29,14.56,1.4,49.51,153.93
2023-11-30,Pune,Maharashtra,24.4,130.47,29.44,14.43,0.6,45.01,130.47
2023-11-30,Jaipur,Rajasthan,81.36,184.63,55.06,17.99,1.08,39.95,184.63
2023-11-30,Lucknow,Uttar Pradesh,71.34,188.69,64.06,10.22,1.58,44.56,188.69
2023-12-01,Delhi,Delhi,112.34,239.02,54.0,17.17,1.57,47.53,239.02
2023-12-01,Mumbai,Maharashtra,59.75,113.99,41.25,13.55,0.68,40.03,113.99
2023-12-01,Kolkata,West Bengal,99.73,139.97,25.56,14.2,1.32,52.19,166.22
2023-12-01,Chennai,Tamil Nadu,37.04,103.43,36.8,11.08,0.81,51.38,103.43
2023-12-01,Bangalore,Karnataka,58.41,67.68,20.32,11.12,0.31,48.02,97.35
2023-12-01,Hyderabad,Telangana,53.66,136.21,23.58,18.96,0.68,47.79,136.21
2023-12-01,Ahmedabad,Gujarat,89.88,165.86,40.2,17.82,0.76,50.9,165.86
2023-12-01,Pune,Maharashtra,62.96,83.97,30.15,18.53,0.93,45.89,104.93
2023-12-01,Jaipur,Rajasthan,93.94,160.01,50.6,12.41,1.09,48.6,160.01
2023-12-01,Lucknow,Uttar Pradesh,96.73,165.91,46.89,20.47,1.33,49.82,165.91
2023-12-02,Delhi,Delhi,57.19,162.89,38.4,14.89,1.26,46.66,162.89
2023-12-02,Mumbai,Maharashtra,55.6,89.43,26.82,15.58,0.85,48.09,92.67
2023-12-02,Kolkata,West Bengal,54.58,136.59,45.96,16.08,0.77,41.6,136.59
2023-12-02,Chennai,Tamil Nadu,48.23,65.11,21.72,11.26,0.62,47.4,80.38
2023-12-02,Bangalore,Karnataka,46.2,114.41,26.54,9.86,0.88,58.44,114.41
2023-12-02,Hyderabad,Telangana,64.43,66.74,39.35,19.48,0.62,46.72,107.39
2023-12-02,Ahmedabad,Gujarat,59.23,127.86,50.57,18.8,0.75,41.2,127.86
2023-12-02,Pune,Maharashtra,37.65,79.62,25.21,12.76,0.37,56.41,79.62
2023-12-02,Jaipur,Rajasthan,,106.82,39.19,20.57,0.87,47.71,106.82
2023-12-02,Lucknow,Uttar Pradesh,79.96,119.36,37.04,15.5,0.97,49.59,133.27
2023-12-03,Delhi,Delhi,81.57,111.43,32.11,12.95,0.95,49.8,135.94
2023-12-03,Mumbai,Maharashtra,37.25,99.86,46.8,14.26,0.97,55.55,99.86
2023-12-03,Kolkata,West Bengal,72.79,124.64,32.48,13.86,0.77,45.84,124.64
2023-12-03,Chennai,Tamil Nadu,40.04,129.69,23.73,17.26,0.72,50.96,129.69
2023-12-03,Bangalore,Karnataka,54.07,68.76,23.05,9.06,0.84,62.37,90.11
2023-12-03,Hyderabad,Telangana,29.31,79.27,22.69,19.75,0.77,48.78,79.27
2023-12-03,Ahmedabad,Gujarat,80.26,148.82,39.14,15.98,0.76,49.72,148.82
2023-12-03,Pune,Maharashtra,39.61,80.31,25.27,17.42,0.92,41.09,80.31
2023-12-03,Jaipur,Rajasthan,60.59,158.05,34.2,24.21,1.27,40.77,158.05
2023-12-03,Lucknow,Uttar Pradesh,59.34,123.75,41.14,13.36,0.97,46.51,123.75
2023-12-04,Delhi,Delhi,97.74,187.07,50.84,19.0,1.15,58.97,187.07
2023-12-04,Mumbai,Maharashtra,,108.85,40.37,12.58,1.07,44.15,108.85
2023-12-04,Kolkata,West Bengal,64.62,158.81,48.63,18.01,0.87,52.09,158.81
2023-12-04,Chennai,Tamil Nadu,79.64,91.82,24.43,14.08,0.99,44.32,132.73
2023-12-04,Bangalore,Karnataka,63.42,95.74,35.94,5.14,0.61,49.43,105.7
2023-12-04,Hyderabad,Telangana,23.94,148.43,35.77,13.97,0.93,56.33,148.43
2023-12-04,Ahmedabad,Gujarat,67.39,156.96,44.68,11.86,1.38,49.31,156.96
2023-12-04,Pune,Maharashtra,65.14,113.81,48.41,16.26,1.03,61.94,113.81
2023-12-04,Jaipur,Rajasthan,86.25,171.95,57.71,12.02,1.16,46.07,171.95
2023-12-04,Lucknow,Uttar Pradesh,88.55,186.83,55.15,16.12,1.13,47.53,186.83
2023-12-05,Delhi,Delhi,113.83,203.59,41.76,27.7,1.46,49.32,203.59
2023-12-05,Mumbai,Maharashtra,52.01,129.29,46.8,14.58,0.64,36.01,129.29
2023-12-05,Kolkata,West Bengal,69.86,125.6,34.23,7.87,1.09,43.17,125.6
2023-12-05,Chennai,Tamil Nadu,66.77,45.59,40.01,15.62,0.62,51.9,111.28
2023-12-05,Bangalore,Karnataka,24.86,99.94,24.68,9.84,0.35,60.84,99.94
2023-12-05,Hyderabad,Telangana,57.55,82.59,18.79,21.67,0.78,49.74,95.91
2023-12-05,Ahmedabad,Gujarat,73.86,198.85,42.4,21.26,1.27,38.49,198.85
2023-12-05,Pune,Maharashtra,22.73,126.74,44.51,19.08,1.06,35.14,126.74
2023-12-05,Jaipur,Rajasthan,85.2,179.15,50.26,19.84,1.35,53.52,179.15
2023-12-05,Lucknow,Uttar Pradesh,86.28,279.51,41.14,19.76,1.51,43.25,279.51
2023-12-06,Delhi,Delhi,78.27,208.4,51.99,14.07,1.61,49.28,208.4
2023-12-06,Mumbai,Maharashtra,59.71,102.84,29.84,18.74,0.89,35.6,102.84
2023-12-06,Kolkata,West Bengal,106.01,196.97,,19.38,1.05,44.9,196.97
2023-12-06,Chennai,Tamil Nadu,50.25,107.39,29.07,14.3,0.49,46.31,107.39
2023-12-06,Bangalore,Karnataka,61.12,66.19,35.2,13.84,0.7,60.51,101.86
2023-12-06,Hyderabad,Telangana,70.48,182.4,38.82,13.02,0.99,57.11,182.4
2023-12-06,Ahmedabad,Gujarat,82.1,174.59,57.05,14.16,1.54,43.91,174.59
2023-12-06,Pune,Maharashtra,28.96,107.71,41.54,14.32,0.81,46.2,107.71
2023-12-06,Jaipur,Rajasthan,80.63,216.79,34.64,22.8,1.46,49.43,216.79
2023-12-06,Lucknow,Uttar Pradesh,94.32,160.18,47.07,18.34,1.63,52.54,160.18
2023-12-07,Delhi,Delhi,115.54,188.16,47.24,19.0,1.38,53.6,192.57
2023-12-07,Mumbai,Maharashtra,55.09,170.23,34.75,13.05,1.12,35.78,170.23
2023-12-07,Kolkata,West Bengal,58.67,181.13,73.32,23.39,1.02,34.59,181.13
2023-12-07,Chennai,Tamil Nadu,68.64,141.85,53.12,11.32,0.41,57.35,141.85
2023-12-07,Bangalore,Karnataka,51.1,119.07,29.77,5.47,0.95,48.28,119.07
2023-12-07,Hyderabad,Telangana,59.54,116.36,24.38,7.47,0.65,57.87,116.36
2023-12-07,Ahmedabad,Gujarat,67.05,143.55,66.94,15.25,1.06,36.11,143.55
2023-12-07,Pune,Maharashtra,58.13,,42.45,13.46,0.92,59.06,96.89
2023-12-07,Jaipur,Rajasthan,83.57,205.8,58.38,19.64,1.26,46.78,205.8
2023-12-07,Lucknow,Uttar Pradesh,129.81,214.37,62.04,23.38,1.39,36.93,216.34
2023-12-08,Delhi,Delhi,110.84,215.73,61.36,19.46,1.53,49.16,215.73
2023-12-08,Mumbai,Maharashtra,68.89,96.7,31.3,23.03,0.97,46.49,114.82
2023-12-08,Kolkata,West Bengal,55.72,171.04,49.61,16.0,0.95,43.61,171.04
2023-12-08,Chennai,Tamil Nadu,69.64,76.83,40.7,12.94,0.43,48.15,116.07
2023-12-08,Bangalore,Karnataka,47.47,95.13,29.73,13.83,0.63,56.58,95.13
2023-12-08,Hyderabad,Telangana,58.79,96.34,47.33,11.83,1.08,44.58,97.98
2023-12-08,Ahmedabad,Gujarat,,191.4,43.33,17.78,0.77,52.7,191.4
2023-12-08,Pune,Maharashtra,55.45,98.49,32.82,11.28,0.68,56.16,98.49
2023-12-08,Jaipur,Rajasthan,117.59,168.37,50.76,14.13,1.69,43.96,195.99
2023-12-08,Lucknow,Uttar Pradesh,106.0,206.99,59.66,19.94,0.9,43.19,206.99
2023-12-09,Delhi,Delhi,72.97,173.69,29.27,17.17,1.41,45.48,173.69
2023-12-09,Mumbai,Maharashtra,22.32,112.43,45.6,11.56,0.51,52.05,112.43
2023-12-09,Kolkata,West Bengal,71.98,143.99,31.44,26.3,1.1,38.01,143.99
2023-12-09,Chennai,Tamil Nadu,19.47,74.32,15.95,15.81,0.41,47.59,74.32
2023-12-09,Bangalore,Karnataka,33.34,23.83,,10.78,0.39,58.06,58.06
2023-12-09,Hyderabad,Telangana,,94.38,37.05,8.93,0.73,52.35,94.38
2023-12-09,Ahmedabad,Gujarat,48.8,125.21,49.73,19.23,0.61,48.42,125.21
2023-12-09,Pune,Maharashtra,55.68,72.82,33.71,13.75,0.52,45.78,92.8
2023-12-09,Jaipur,Rajasthan,49.91,108.91,43.41,14.36,1.05,36.26,108.91
2023-12-09,Lucknow,Uttar Pradesh,67.95,143.15,38.2,9.63,1.21,46.91,143.15
2023-12-10,Delhi,Delhi,88.73,158.64,53.05,24.67,1.29,38.8,158.64
2023-12-10,Mumbai,Maharashtra,55.35,101.75,32.43,14.08,0.67,43.23,101.75
2023-12-10,Kolkata,West Bengal,28.61,145.31,,19.27,0.59,49.38,145.31
2023-12-10,Chennai,Tamil Nadu,,80.85,5,12.49,0.24,40.66,80.85
2023-12-10,Bangalore,Karnataka,25.81,58.22,27.92,15.06,0.7,53.85,58.22
2023-12-10,Hyderabad,Telangana,57.76,86.76,44.2,13.41,0.96,55.68,96.26
2023-12-10,Ahmedabad,Gujarat,54.38,111.61,26.66,17.68,0.79,52.7,111.61
2023-12-10,Pune,Maharashtra,37.23,120.1,26.57,19.43,0.58,57.63,120.1
2023-12-10,Jaipur,Rajasthan,58.5,164.62,46.93,13.56,1.06,49.59,164.62
2023-12-10,Lucknow,Uttar Pradesh,84.5,140.98,44.38,18.54,1.22,47.97,140.98
2023-12-11,Delhi,Delhi,76.61,245.17,42.99,22.48,1.52,51.38,245.17
2023-12-11,Mumbai,Maharashtra,62.58,99.38,37.66,17.24,1.21,51.83,104.3
2023-12-11,Kolkata,West Bengal,80.56,80.89,48.44,22.25,1.4,46.77,134.27
2023-12-11,Chennai,Tamil Nadu,60.7,106.48,32.84,13.47,0.71,53.71,106.48
2023-12-11,Bangalore,Karnataka,60.62,43.51,34.13,10.44,0.93,61.49,101.03
2023-12-11,Hyderabad,Telangana,73.56,88.66,46.58,11.27,0.67,46.15,122.6
2023-12-11,Ahmedabad,Gujarat,78.7,185.46,56.69,17.96,1.37,40.02,185.46
2023-12-11,Pune,Maharashtra,66.48,150.76,43.17,15.71,0.73,45.72,150.76
2023-12-11,Jaipur,Rajasthan,92.18,244.88,41.66,18.76,1.31,47.32,244.88
2023-12-11,Lucknow,Uttar Pradesh,104.05,204.02,56.68,21.03,1.52,23.96,204.02
2023-12-12,Delhi,Delhi,117.31,201.63,58.8,18.25,1.7,54.21,201.63
2023-12-12,Mumbai,Maharashtra,74.23,,45.11,16.65,1.22,46.25,123.71
2023-12-12,Kolkata,West Bengal,83.85,160.78,44.88,13.25,0.91,39.11,160.78
2023-12-12,Chennai,Tamil Nadu,37.0,74.95,32.73,17.58,0.81,40.13,74.95
2023-12-12,Bangalore,Karnataka,,56.07,27.88,4.29,0.95,45.67,56.07
2023-12-12,Hyderabad,Telangana,65.94,152.89,40.33,12.95,0.8,49.64,152.89
2023-12-12,Ahmedabad,Gujarat,67.44,131.37,71.67,17.41,1.16,56.3,131.37
2023-12-12,Pune,Maharashtra,59.97,130.8,43.37,13.46,1.03,61.04,130.8
2023-12-12,Jaipur,Rajasthan,80.82,192.64,48.56,24.2,1.13,32.86,192.64
2023-12-12,Lucknow,Uttar Pradesh,105.81,230.52,44.09,10.67,1.3,43.35,230.52
2023-12-13,Delhi,Delhi,104.16,184.89,56.25,21.95,1.29,38.91,184.89
2023-12-13,Mumbai,Maharashtra,,120.41,38.43,17.63,0.93,39.42,120.41
2023-12-13,Kolkata,West Bengal,68.93,173.94,41.79,15.93,1.07,43.31,173.94
2023-12-13,Chennai,Tamil Nadu,66.73,106.26,36.29,17.72,0.94,48.1,111.22
2023-12-13,Bangalore,Karnataka,41.74,97.13,22.98,8.11,0.97,59.55,97.13
2023-12-13,Hyderabad,Telangana,73.32,84.23,50.16,20.21,1.0,50.85,122.2
2023-12-13,Ahmedabad,Gujarat,109.1,153.2,67.84,15.69,1.08,48.34,181.83
2023-12-13,Pune,Maharashtra,64.04,111.02,53.01,15.54,0.72,45.0,111.02
2023-12-13,Jaipur,Rajasthan,61.1,208.72,59.2,22.29,1.4,43.41,208.72
2023-12-13,Lucknow,Uttar Pradesh,87.55,183.93,50.71,15.33,1.57,41.74,183.93
2023-12-14,Delhi,Delhi,126.18,181.73,60.06,18.71,1.71,43.95,210.29
2023-12-14,Mumbai,Maharashtra,79.12,105.56,50.32,14.02,1.23,51.79,131.86
2023-12-14,Kolkata,West Bengal,59.21,185.72,43.47,15.57,1.07,38.51,185.72
2023-12-14,Chennai,Tamil Nadu,59.7,112.72,34.32,18.25,0.66,54.93,112.72
2023-12-14,Bangalore,Karnataka,33.27,123.57,31.94,11.57,0.49,53.94,123.57
2023-12-14,Hyderabad,Telangana,68.09,125.28,34.91,11.64,1.24,62.44,125.28
2023-12-14,Ahmedabad,Gujarat,95.61,176.04,67.06,19.68,1.2,52.04,176.04
2023-12-14,Pune,Maharashtra,65.51,131.82,36.62,17.54,0.54,42.59,131.82
2023-12-14,Jaipur,Rajasthan,71.73,186.41,47.24,19.09,1.49,43.12,186.41
2023-12-14,Lucknow,Uttar Pradesh,72.3,225.82,48.94,11.92,1.71,37.73,225.82
2023-12-15,Delhi,Delhi,116.27,187.16,66.39,20.78,1.76,39.82,193.78
2023-12-15,Mumbai,Maharashtra,55.56,148.45,48.18,15.81,1.22,41.46,148.45
2023-12-15,Kolkata,West Bengal,74.75,210.96,48.22,7.74,1.29,42.11,210.96
2023-12-15,Chennai,Tamil Nadu,51.05,130.21,36.57,14.93,0.59,47.9,130.21
2023-12-15,Bangalore,Karnataka,,90.52,41.33,16.01,0.48,59.8,90.52
2023-12-15,Hyderabad,Telangana,97.71,122.19,41.25,9.07,0.91,49.56,162.84
2023-12-15,Ahmedabad,Gujarat,88.64,167.09,61.76,9.42,1.19,47.64,167.09
2023-12-15,Pune,Maharashtra,69.84,128.69,46.81,13.55,0.97,54.68,128.69
2023-12-15,Jaipur,Rajasthan,72.35,178.35,48.71,19.45,1.31,30.9,178.35
2023-12-15,Lucknow,Uttar Pradesh,66.69,216.87,62.53,18.6,1.51,42.62,216.87
2023-12-16,Delhi,Delhi,85.29,187.48,56.25,21.45,0.98,40.96,187.48
2023-12-16,Mumbai,Maharashtra,61.47,99.32,31.4,14.76,0.47,41.41,102.45
2023-12-16,Kolkata,West Bengal,39.02,108.57,45.16,15.42,0.9,43.45,108.57
2023-12-16,Chennai,Tamil Nadu,40.38,60.97,37.92,12.07,0.58,49.22,67.29
2023-12-16,Bangalore,Karnataka,22.99,118.66,26.96,17.94,0.66,49.4,118.66
2023-12-16,Hyderabad,Telangana,60.26,99.59,34.35,9.68,0.57,50.79,100.43
2023-12-16,Ahmedabad,Gujarat,103.4,157.72,27.59,19.78,1.13,48.73,172.33
2023-12-16,Pune,Maharashtra,20.08,114.58,25.78,18.82,0.46,45.8,114.58
2023-12-16,Jaipur,Rajasthan,73.69,147.73,36.08,16.69,0.86,37.07,147.73
2023-12-16,Lucknow,Uttar Pradesh,80.57,209.89,25.96,17.75,1.1,50.41,209.89
2023-12-17,Delhi,Delhi,99.6,199.69,41.14,24.39,1.44,48.96,199.69
2023-12-17,Mumbai,Maharashtra,,,39.14,16.57,0.43,51.89,51.89
2023-12-17,Kolkata,West Bengal,74.58,93.84,54.41,14.93,0.64,33.87,124.3
2023-12-17,Chennai,Tamil Nadu,48.41,75.9,29.32,20.09,0.74,47.52,80.69
2023-12-17,Bangalore,Karnataka,10.87,80.13,20.72,14.42,0.52,47.52,80.13
2023-12-17,Hyderabad,Telangana,32.82,134.46,23.78,11.41,0.48,38.14,134.46
2023-12-17,Ahmedabad,Gujarat,50.29,70.02,40.81,17.06,0.89,36.75,83.81
2023-12-17,Pune,Maharashtra,51.23,86.55,44.86,19.1,0.85,42.62,86.55
2023-12-17,Jaipur,Rajasthan,81.12,100.78,49.32,20.63,0.83,45.99,135.2
2023-12-17,Lucknow,Uttar Pradesh,72.02,129.14,43.03,21.71,1.06,49.84,129.14
2023-12-18,Delhi,Delhi,106.9,210.72,50.25,20.83,1.71,49.29,210.72
2023-12-18,Mumbai,Maharashtra,54.66,141.17,36.18,17.36,1.22,42.02,141.17
2023-12-18,Kolkata,West Bengal,83.2,182.54,49.14,16.1,1.36,55.41,182.54
2023-12-18,Chennai,Tamil Nadu,89.56,,38.37,9.77,0.79,54.09,149.27
2023-12-18,Bangalore,Karnataka,52.99,115.42,39.26,15.11,0.61,56.51,115.42
2023-12-18,Hyderabad,Telangana,66.26,159.92,38.18,12.69,0.69,47.18,159.92
2023-12-18,Ahmedabad,Gujarat,94.17,,53.43,10.68,1.15,28.61,156.94
2023-12-18,Pune,Maharashtra,66.62,109.36,38.98,16.81,0.84,47.76,111.03
2023-12-18,Jaipur,Rajasthan,66.81,192.27,53.22,17.42,1.14,49.46,192.27
2023-12-18,Lucknow,Uttar Pradesh,83.53,177.04,64.45,16.35,1.49,44.57,177.04
2023-12-19,Delhi,Delhi,123.11,215.67,74.04,17.65,2.15,58.52,215.67
2023-12-19,Mumbai,Maharashtra,83.56,161.6,44.03,15.32,0.99,39.19,161.6
2023-12-19,Kolkata,West Bengal,72.05,174.91,39.84,20.59,0.96,44.47,174.91
2023-12-19,Chennai,Tamil Nadu,49.91,127.05,34.11,12.28,0.96,42.13,127.05
2023-12-19,Bangalore,Karnataka,37.9,100.0,44.27,12.52,0.64,51.89,100.0
2023-12-19,Hyderabad,Telangana,58.57,145.67,46.06,17.29,0.77,51.14,145.67
2023-12-19,Ahmedabad,Gujarat,81.95,208.24,53.12,18.28,1.06,37.93,208.24
2023-12-19,Pune,Maharashtra,,157.33,39.14,15.09,0.85,52.74,157.33
2023-12-19,Jaipur,Rajasthan,120.0,211.93,52.84,19.05,1.18,32.7,211.93
2023-12-19,Lucknow,Uttar Pradesh,97.4,197.64,50.86,20.35,1.61,50.17,197.64
2023-12-20,Delhi,Delhi,131.53,203.28,53.03,23.13,1.71,37.68,219.21
2023-12-20,Mumbai,Maharashtra,74.57,92.18,52.53,18.76,1.05,35.04,124.28
2023-12-20,Kolkata,West Bengal,84.99,143.46,52.46,18.04,1.48,39.07,143.46
2023-12-20,Chennai,Tamil Nadu,29.2,161.19,39.71,5.74,0.99,43.8,161.19
2023-12-20,Bangalore,Karnataka,47.3,109.49,29.37,18.39,0.72,54.8,109.49
2023-12-20,Hyderabad,Telangana,103.74,149.28,41.37,11.08,0.52,49.03,172.9
2023-12-20,Ahmedabad,Gujarat,108.42,154.62,51.02,14.67,1.07,41.73,180.7
2023-12-20,Pune,Maharashtra,61.21,147.69,36.57,5.41,0.95,46.17,147.69
2023-12-20,Jaipur,Rajasthan,94.48,180.83,57.08,16.4,1.3,38.06,180.83
2023-12-20,Lucknow,Uttar Pradesh,127.49,213.94,63.98,23.73,1.69,45.66,213.94
2023-12-21,Delhi,Delhi,133.21,216.55,61.24,18.27,1.94,55.43,222.01
2023-12-21,Mumbai,Maharashtra,47.86,119.33,39.24,17.22,1.1,40.69,119.33
2023-12-21,Kolkata,West Bengal,72.25,185.35,43.04,23.69,1.07,50.01,185.35
2023-12-21,Chennai,Tamil Nadu,56.79,110.44,47.4,20.69,1.24,48.55,110.44
2023-12-21,Bangalore,Karnataka,58.54,105.28,34.66,12.38,0.8,46.54,105.28
2023-12-21,Hyderabad,Telangana,79.34,165.33,48.67,11.41,1.16,42.25,165.33
2023-12-21,Ahmedabad,Gujarat,95.61,196.61,,17.59,1.39,41.87,196.61
2023-12-21,Pune,Maharashtra,63.31,118.06,33.75,17.74,1.17,45.67,118.06
2023-12-21,Jaipur,Rajasthan,88.56,186.39,59.0,25.52,1.58,33.5,186.39
2023-12-21,Lucknow,Uttar Pradesh,123.88,204.25,57.27,18.09,1.43,42.44,206.46
2023-12-22,Delhi,Delhi,125.71,202.31,47.36,19.38,1.6,52.79,209.52
2023-12-22,Mumbai,Maharashtra,86.94,164.84,46.24,18.84,1.07,42.88,164.84
2023-12-22,Kolkata,West Bengal,101.01,202.49,51.09,18.72,0.96,51.36,202.49
2023-12-22,Chennai,Tamil Nadu,43.45,69.93,29.03,12.29,0.9,63.29,72.41
2023-12-22,Bangalore,Karnataka,49.22,93.3,35.64,11.77,0.88,44.3,93.3
2023-12-22,Hyderabad,Telangana,,127.97,34.63,13.07,0.89,53.72,127.97
2023-12-22,Ahmedabad,Gujarat,83.06,205.04,53.5,22.15,1.55,33.3,205.04
2023-12-22,Pune,Maharashtra,50.93,145.42,39.66,19.84,1.25,52.94,145.42
2023-12-22,Jaipur,Rajasthan,115.48,183.58,60.18,19.4,1.52,45.19,192.47
2023-12-22,Lucknow,Uttar Pradesh,97.21,195.47,60.67,15.05,1.51,44.1,195.47
2023-12-23,Delhi,Delhi,85.22,173.61,54.58,20.55,1.36,44.6,173.61
2023-12-23,Mumbai,Maharashtra,39.26,,36.03,11.79,1.02,34.55,65.44
2023-12-23,Kolkata,West Bengal,73.91,161.42,58.5,16.62,1.12,52.55,161.42
2023-12-23,Chennai,Tamil Nadu,63.51,106.28,29.82,16.29,0.76,49.33,106.28
2023-12-23,Bangalore,Karnataka,45.93,77.34,13.73,17.75,0.59,49.89,77.34
2023-12-23,Hyderabad,Telangana,31.92,168.06,35.93,17.71,0.94,42.86,168.06
2023-12-23,Ahmedabad,Gujarat,53.78,175.03,39.6,13.81,0.7,42.74,175.03
2023-12-23,Pune,Maharashtra,46.61,75.16,26.85,17.66,0.82,41.95,77.69
2023-12-23,Jaipur,Rajasthan,79.88,186.04,44.92,20.38,1.02,33.27,186.04
2023-12-23,Lucknow,Uttar Pradesh,62.66,202.48,43.13,19.84,0.84,44.39,202.48
2023-12-24,Delhi,Delhi,101.07,130.4,45.17,15.45,1.43,51.15,168.46
2023-12-24,Mumbai,Maharashtra,65.53,76.68,41.72,13.52,0.62,50.92,109.22
2023-12-24,Kolkata,West Bengal,67.18,137.28,24.52,22.54,1.39,36.74,137.28
2023-12-24,Chennai,Tamil Nadu,37.33,86.59,45.08,13.52,0.59,49.54,86.59
2023-12-24,Bangalore,Karnataka,53.71,112.32,24.91,15.66,0.3,52.78,112.32
2023-12-24,Hyderabad,Telangana,68.83,128.9,39.12,24.92,0.75,40.76,128.9
2023-12-24,Ahmedabad,Gujarat,69.73,145.33,36.37,23.7,0.75,43.56,145.33
2023-12-24,Pune,Maharashtra,10.94,102.92,32.53,15.56,0.47,49.56,102.92
2023-12-24,Jaipur,Rajasthan,75.95,146.85,33.75,13.38,1.32,42.06,146.85
2023-12-24,Lucknow,Uttar Pradesh,89.18,181.9,50.72,15.51,1.37,52.98,181.9
2023-12-25,Delhi,Delhi,73.05,220.21,55.8,31.92,1.7,44.48,220.21
2023-12-25,Mumbai,Maharashtra,61.6,136.85,43.29,8.66,0.64,37.38,136.85
2023-12-25,Kolkata,West Bengal,81.86,176.81,,17.2,1.12,38.7,176.81
2023-12-25,Chennai,Tamil Nadu,41.39,102.91,41.91,13.95,0.57,47.48,102.91
2023-12-25,Bangalore,Karnataka,,136.67,45.19,12.4,0.56,49.19,136.67
2023-12-25,Hyderabad,Telangana,,124.06,47.7,20.09,1.03,49.92,124.06
2023-12-25,Ahmedabad,Gujarat,88.52,178.86,53.42,20.59,1.18,43.4,178.86
2023-12-25,Pune,Maharashtra,96.3,128.98,47.38,8.07,0.72,47.4,160.5
2023-12-25,Jaipur,Rajasthan,90.62,171.2,56.67,20.35,1.45,41.69,171.2
2023-12-25,Lucknow,Uttar Pradesh,131.75,205.53,57.68,20.93,1.46,47.94,219.59
2023-12-26,Delhi,Delhi,114.66,238.07,53.53,20.02,1.74,40.86,238.07
2023-12-26,Mumbai,Maharashtra,75.88,165.15,,20.23,0.89,38.74,165.15
2023-12-26,Kolkata,West Bengal,81.06,144.32,66.12,20.71,0.86,41.49,144.32
2023-12-26,Chennai,Tamil Nadu,63.65,107.28,57.21,13.14,1.28,45.24,107.28
2023-12-26,Bangalore,Karnataka,39.44,149.34,29.3,13.33,0.74,54.77,149.34
2023-12-26,Hyderabad,Telangana,38.76,101.99,46.99,11.93,0.99,57.09,101.99
2023-12-26,Ahmedabad,Gujarat,90.57,170.99,59.83,24.13,1.77,44.9,170.99
2023-12-26,Pune,Maharashtra,77.57,151.78,51.69,20.5,1.05,56.9,151.78
2023-12-26,Jaipur,Rajasthan,103.55,243.55,58.64,19.92,1.48,48.85,243.55
2023-12-26,Lucknow,Uttar Pradesh,,213.25,64.12,14.94,1.87,41.68,213.25
2023-12-27,Delhi,Delhi,93.9,252.34,78.0,22.79,1.55,55.26,252.34
2023-12-27,Mumbai,Maharashtra,63.19,120.95,43.12,12.38,1.11,42.19,120.95
2023-12-27,Kolkata,West Bengal,51.87,181.16,52.82,16.2,1.09,43.13,181.16
2023-12-27,Chennai,Tamil Nadu,74.4,102.73,39.93,13.87,0.82,37.12,124.01
2023-12-27,Bangalore,Karnataka,54.23,50.32,38.98,16.13,1.06,43.94,90.38
2023-12-27,Hyderabad,Telangana,64.4,134.59,60.15,18.24,1.15,49.46,134.59
2023-12-27,Ahmedabad,Gujarat,98.01,154.8,55.13,19.41,1.81,44.32,163.35
2023-12-27,Pune,Maharashtra,80.63,96.47,36.59,14.28,1.1,50.23,134.38
2023-12-27,Jaipur,Rajasthan,102.56,235.33,59.57,26.72,1.22,27.25,235.33
2023-12-27,Lucknow,Uttar Pradesh,87.92,200.81,54.62,22.33,1.77,45.07,200.81
